parcode,trial,fixItem,fixTime,encF,compE
2,1160,1,364,0,1
2,1160,2,448,0,1
2,1161,1,500,0,1
2,1161,2,540,0,1
2,1166,1,454,0,1
2,1166,2,120,0,1
2,1167,2,542,0,1
2,1167,1,636,0,1
2,1168,2,416,0,1
2,1168,1,348,0,1
2,1169,2,512,0,1
2,1169,1,932,0,1
2,1169,2,2480,0,1
2,1171,1,596,0,1
2,1171,2,66,0,1
2,1173,1,558,0,1
2,1175,2,272,1,1
2,1175,1,476,1,1
2,1177,2,420,1,1
2,1177,1,218,1,1
2,1179,1,462,1,1
2,1179,2,500,1,1
2,1182,2,376,1,1
2,1182,1,472,1,1
2,1185,2,334,1,1
2,1185,1,654,1,1
2,1187,1,546,1,1
2,1188,1,438,1,1
2,1188,2,228,1,1
2,1188,1,978,1,1
2,1188,2,660,1,1
2,1189,1,242,1,1
2,1189,2,336,1,1
2,1198,1,710,1,1
2,1198,2,410,1,1
2,1207,2,488,1,1
2,1207,1,380,1,1
2,1211,1,212,1,1
2,1211,2,244,1,1
2,1212,1,288,1,1
2,1212,2,508,1,1
2,1212,1,840,1,1
2,1214,1,450,1,1
2,1214,2,206,1,1
2,1216,2,828,1,1
2,1217,2,248,1,1
2,1217,1,436,1,1
2,1217,2,220,1,1
2,1218,1,510,1,1
2,1219,1,598,1,1
2,1219,2,400,1,1
2,1226,1,250,1,1
2,1226,2,424,1,1
2,1226,1,146,1,1
2,1227,1,488,1,1
2,1227,2,440,1,1
2,1228,1,246,1,1
2,1228,2,342,1,1
2,1232,1,568,1,1
2,1232,2,240,1,1
2,1233,2,364,1,1
2,1233,1,150,1,1
2,1234,2,458,1,1
2,1234,1,772,1,1
2,1239,2,718,1,1
2,1240,2,422,1,1
2,1240,1,700,1,1
2,1240,2,1226,1,1
2,1240,1,260,1,1
2,1242,1,186,1,1
2,1242,2,298,1,1
2,1244,2,206,1,1
2,1244,1,790,1,1
2,1244,2,418,1,1
2,1245,2,560,1,1
2,1245,1,1392,1,1
2,1247,1,300,1,1
2,1247,2,514,1,1
2,1251,2,222,1,1
2,1251,1,410,1,1
2,1252,2,560,1,1
2,1253,1,200,1,1
2,1253,2,636,1,1
2,1253,1,178,1,1
2,1255,1,244,0,1
2,1255,2,1216,0,1
2,1255,1,1514,0,1
2,1255,2,50,0,1
2,1257,2,522,0,1
2,1257,1,182,0,1
2,1259,1,558,0,1
2,1259,2,100,0,1
2,1261,2,624,0,1
2,1261,1,278,0,1
2,1262,1,468,0,1
2,1262,2,2714,0,1
2,1263,1,494,0,1
2,1264,1,386,0,1
2,1264,2,192,0,1
2,1265,1,582,0,1
2,1265,2,228,0,1
2,1268,1,560,0,1
2,1268,2,468,0,1
3,1,1,178,0,1
3,1,2,416,0,1
3,7,1,416,0,1
3,7,2,214,0,1
3,11,1,272,0,1
3,11,2,346,0,1
3,11,1,222,0,1
3,15,1,158,0,1
3,15,2,332,0,1
3,16,1,210,0,1
3,16,2,412,0,1
3,17,1,152,0,1
3,17,2,532,0,1
3,18,1,424,0,1
3,18,2,178,0,1
3,20,1,254,0,1
3,20,2,518,0,1
3,25,1,202,0,1
3,25,2,658,0,1
3,25,1,290,0,1
3,28,1,196,0,1
3,28,2,770,0,1
3,28,1,1376,0,1
3,28,2,2336,0,1
3,30,2,136,0,1
3,30,1,602,0,1
3,30,2,734,0,1
3,30,1,164,0,1
3,35,1,170,0,1
3,35,2,430,0,1
3,35,1,390,0,1
3,35,2,926,0,1
3,35,1,532,0,1
3,35,2,378,0,1
3,36,1,172,0,1
3,36,2,562,0,1
3,39,2,134,0,1
3,39,1,346,0,1
3,41,1,170,0,1
3,41,2,1060,0,1
3,41,1,1040,0,1
3,41,2,2846,0,1
3,41,1,386,0,1
3,41,2,150,0,1
3,42,2,286,0,1
3,42,1,288,0,1
3,42,2,264,0,1
3,47,1,346,0,1
3,47,2,536,0,1
3,47,1,174,0,1
3,48,2,432,0,1
3,48,1,436,0,1
3,48,2,446,0,1
3,52,1,276,0,1
3,52,2,654,0,1
3,54,1,610,0,1
3,54,2,900,0,1
3,54,1,418,0,1
3,54,2,284,0,1
3,54,1,230,0,1
3,62,1,256,0,1
3,62,2,632,0,1
3,68,1,342,0,1
3,68,2,556,0,1
3,68,1,590,0,1
3,68,2,616,0,1
3,69,1,424,0,1
3,69,2,288,0,1
3,69,1,988,0,1
3,69,2,502,0,1
3,71,1,340,0,1
3,71,2,578,0,1
3,71,1,390,0,1
3,71,2,532,0,1
3,71,1,1460,0,1
3,73,1,342,0,1
3,73,2,1700,0,1
3,73,1,2236,0,1
3,73,2,1296,0,1
3,73,1,226,0,1
3,75,1,200,0,1
3,75,2,654,0,1
3,75,1,194,0,1
3,76,1,460,0,1
3,76,2,448,0,1
3,76,1,166,0,1
3,80,1,212,0,1
3,80,2,854,0,1
3,80,1,976,0,1
3,80,2,680,0,1
3,80,1,616,0,1
3,81,1,232,0,1
3,81,2,908,0,1
3,84,1,216,0,1
3,84,2,2400,0,1
3,90,1,582,0,1
3,91,1,200,0,1
3,91,2,478,0,1
3,91,1,100,0,1
3,93,1,172,0,1
3,93,2,458,0,1
3,94,1,390,0,1
3,97,1,388,0,1
3,97,2,314,0,1
3,97,1,38,0,1
3,100,1,204,0,1
3,100,2,386,0,1
3,101,1,112,0,1
3,101,2,272,0,1
3,102,1,164,0,1
3,102,2,306,0,1
3,104,2,206,0,1
3,104,1,578,0,1
3,104,2,420,0,1
3,104,1,432,0,1
3,108,2,178,0,1
3,108,1,124,0,1
3,108,2,522,0,1
3,111,1,306,1,1
3,111,2,402,1,1
3,111,1,1320,1,1
3,113,1,228,1,1
3,113,2,580,1,1
3,113,1,404,1,1
3,113,2,56,1,1
3,116,1,340,1,1
3,116,2,602,1,1
3,116,1,170,1,1
3,117,1,126,1,1
3,117,2,446,1,1
3,118,1,164,1,1
3,118,2,356,1,1
3,118,1,192,1,1
3,121,2,270,1,1
3,121,1,524,1,1
3,125,1,130,1,1
3,125,2,332,1,1
3,133,1,138,1,1
3,133,2,440,1,1
3,133,1,140,1,1
3,134,1,206,1,1
3,134,2,1846,1,1
3,134,1,596,1,1
3,135,1,452,1,1
3,135,2,406,1,1
3,137,1,172,1,1
3,137,2,520,1,1
3,138,1,626,1,1
3,138,2,478,1,1
3,138,1,138,1,1
3,144,1,390,1,1
3,144,2,222,1,1
3,148,1,194,1,1
3,148,2,310,1,1
3,151,1,296,1,1
3,151,2,332,1,1
3,151,1,82,1,1
3,153,1,386,1,1
3,153,2,306,1,1
3,155,1,210,1,1
3,155,2,344,1,1
3,155,1,198,1,1
3,156,1,306,1,1
3,156,2,292,1,1
3,157,1,430,1,1
3,157,2,284,1,1
3,157,1,96,1,1
3,160,1,156,1,1
3,160,2,428,1,1
3,164,1,144,1,1
3,164,2,674,1,1
3,164,1,1078,1,1
3,164,2,1034,1,1
3,168,2,222,1,1
3,168,1,532,1,1
3,174,1,122,1,1
3,174,2,290,1,1
3,175,2,772,1,1
3,176,2,352,1,1
3,176,1,184,1,1
3,177,1,126,1,1
3,177,2,442,1,1
3,178,1,308,1,1
3,178,2,332,1,1
3,178,1,136,1,1
3,182,2,122,1,1
3,182,1,234,1,1
3,182,2,120,1,1
3,182,1,466,1,1
3,182,2,200,1,1
3,184,1,140,1,1
3,184,2,200,1,1
3,186,1,160,1,1
3,186,2,648,1,1
3,187,1,394,1,1
3,187,2,188,1,1
3,188,2,518,1,1
3,189,2,110,1,1
3,189,1,228,1,1
3,189,2,624,1,1
3,189,1,438,1,1
3,191,1,310,0,1
3,191,2,326,0,1
3,191,1,270,0,1
3,196,1,232,0,1
3,196,2,1056,0,1
3,196,1,740,0,1
3,196,2,1388,0,1
3,196,1,156,0,1
3,197,1,228,0,1
3,197,2,500,0,1
3,197,1,520,0,1
3,199,1,158,0,1
3,199,2,432,0,1
3,201,1,284,0,1
3,201,2,240,0,1
3,201,1,132,0,1
3,205,1,366,0,1
3,205,2,342,0,1
3,205,1,414,0,1
3,207,1,932,0,1
3,210,1,204,0,1
3,210,2,802,0,1
3,210,1,380,0,1
3,211,1,668,0,1
3,211,2,244,0,1
3,219,1,342,1,1
3,219,2,604,1,1
3,222,2,284,1,1
3,222,1,416,1,1
3,224,1,206,1,1
3,224,2,380,1,1
3,229,1,468,1,1
3,232,1,124,1,1
3,232,2,472,1,1
3,233,1,320,1,1
3,233,2,300,1,1
3,233,1,94,1,1
3,236,1,258,1,1
3,236,2,336,1,1
3,238,1,148,1,1
3,238,2,312,1,1
3,241,1,164,1,1
3,241,2,446,1,1
3,241,1,564,1,1
3,242,1,272,1,1
3,242,2,420,1,1
3,242,1,116,1,1
3,245,1,210,1,1
3,245,2,414,1,1
3,245,1,800,1,1
3,250,1,152,1,1
3,250,2,444,1,1
3,255,1,78,1,1
3,255,2,232,1,1
3,258,1,162,1,1
3,258,2,342,1,1
3,259,1,316,1,1
3,260,1,348,1,1
3,260,2,84,1,1
3,269,1,154,1,1
3,269,2,450,1,1
3,276,1,160,0,1
3,276,2,506,0,1
3,276,1,432,0,1
3,276,2,184,0,1
3,277,1,128,0,1
3,277,2,452,0,1
3,278,2,1054,0,1
3,278,1,362,0,1
3,278,2,124,0,1
3,280,2,152,0,1
3,280,1,394,0,1
3,281,1,152,0,1
3,281,2,408,0,1
3,284,1,506,0,1
3,286,2,508,0,1
3,289,1,426,0,1
3,290,1,386,0,1
3,290,2,378,0,1
3,291,1,86,0,1
3,291,2,612,0,1
3,291,1,212,0,1
3,292,1,312,0,1
3,292,2,350,0,1
3,295,1,266,0,1
3,295,2,586,0,1
3,298,1,140,0,1
3,298,2,450,0,1
3,298,1,184,0,1
3,301,1,254,1,1
3,301,2,684,1,1
3,304,1,182,1,1
3,304,2,1308,1,1
3,307,1,228,1,1
3,307,2,630,1,1
3,309,1,306,1,1
3,309,2,516,1,1
3,309,1,834,1,1
3,311,1,180,1,1
3,311,2,348,1,1
3,312,1,680,1,1
3,312,2,398,1,1
3,313,1,366,1,1
3,313,2,296,1,1
3,314,1,146,1,1
3,314,2,414,1,1
3,318,2,236,1,1
3,318,1,506,1,1
3,320,1,432,1,1
3,320,2,316,1,1
3,329,1,112,1,1
3,329,2,386,1,1
3,331,2,326,1,1
3,331,1,128,1,1
3,331,2,40,1,1
3,332,1,170,1,1
3,332,2,510,1,1
3,336,1,120,1,1
3,336,2,202,1,1
3,337,2,344,1,1
3,339,1,522,1,1
3,340,2,404,1,1
3,341,2,128,1,1
3,341,1,496,1,1
3,341,2,470,1,1
3,341,1,92,1,1
3,342,1,210,1,1
3,342,2,444,1,1
3,343,1,308,1,1
3,343,2,294,1,1
3,348,1,278,1,1
3,348,2,226,1,1
3,353,2,340,1,1
3,354,2,184,1,1
3,354,1,250,1,1
3,356,2,224,1,1
3,356,1,266,1,1
3,356,2,528,1,1
3,357,1,202,1,1
3,357,2,372,1,1
3,362,1,360,1,1
3,362,2,436,1,1
3,362,1,204,1,1
3,365,1,422,1,1
3,365,2,618,1,1
3,365,1,612,1,1
3,365,2,340,1,1
3,366,1,386,1,1
3,366,2,330,1,1
3,366,1,94,1,1
3,368,1,218,1,1
3,368,2,306,1,1
3,370,1,440,1,1
3,370,2,318,1,1
3,370,1,64,1,1
3,378,2,326,1,1
3,378,1,362,1,1
3,380,2,206,1,1
3,380,1,428,1,1
3,394,1,374,1,1
3,394,2,424,1,1
3,395,1,516,1,1
3,395,2,282,1,1
3,400,1,334,1,1
3,400,2,518,1,1
3,400,1,168,1,1
3,401,1,172,1,1
3,401,2,364,1,1
3,402,1,164,1,1
3,402,2,440,1,1
3,405,1,284,1,1
3,405,2,368,1,1
3,407,1,266,1,1
3,407,2,472,1,1
3,408,1,180,1,1
3,408,2,456,1,1
3,409,1,124,1,1
3,409,2,336,1,1
3,412,1,166,0,1
3,412,2,422,0,1
3,415,1,124,0,1
3,415,2,484,0,1
3,417,2,332,0,1
3,417,1,138,0,1
3,417,2,182,0,1
3,419,2,134,0,1
3,419,1,652,0,1
3,420,2,134,0,1
3,420,1,424,0,1
3,420,2,428,0,1
3,420,1,250,0,1
3,423,1,396,0,1
3,423,2,366,0,1
3,427,1,240,0,1
3,427,2,644,0,1
3,431,1,458,0,1
3,432,1,156,0,1
3,432,2,560,0,1
3,437,1,180,0,1
3,437,2,382,0,1
3,443,1,182,1,1
3,443,2,492,1,1
3,444,1,194,1,1
3,444,2,362,1,1
3,447,1,168,1,1
3,447,2,682,1,1
3,447,1,352,1,1
3,447,2,56,1,1
3,448,1,384,1,1
3,449,1,114,1,1
3,449,2,232,1,1
3,450,2,424,1,1
3,458,1,170,1,1
3,458,2,328,1,1
3,458,1,204,1,1
3,459,1,570,1,1
3,459,2,104,1,1
3,460,2,624,1,1
3,460,1,32,1,1
3,461,1,532,1,1
3,461,2,424,1,1
3,462,1,138,1,1
3,462,2,434,1,1
3,464,1,134,1,1
3,464,2,530,1,1
3,465,1,132,1,1
3,465,2,432,1,1
3,467,1,294,0,1
3,467,2,44,0,1
3,469,1,136,0,1
3,469,2,352,0,1
3,469,1,370,0,1
3,469,2,958,0,1
3,470,1,246,0,1
3,470,2,582,0,1
3,475,1,450,0,1
3,475,2,346,0,1
3,476,1,148,0,1
3,476,2,368,0,1
3,478,1,334,0,1
3,478,2,246,0,1
3,479,2,386,0,1
3,479,1,186,0,1
3,480,1,266,0,1
3,480,2,134,0,1
3,483,1,116,0,1
3,483,2,284,0,1
3,483,1,360,0,1
3,483,2,858,0,1
3,488,1,294,0,1
3,488,2,386,0,1
3,488,1,132,0,1
3,489,1,150,0,1
3,489,2,492,0,1
3,489,1,326,0,1
3,491,1,178,0,1
3,491,2,416,0,1
3,491,1,682,0,1
3,493,1,500,0,1
3,497,1,588,1,1
3,500,1,196,1,1
3,500,2,670,1,1
3,502,1,182,1,1
3,502,2,462,1,1
3,503,1,224,1,1
3,503,2,322,1,1
3,508,1,448,1,1
3,509,1,154,1,1
3,509,2,336,1,1
3,512,1,368,1,1
3,512,2,364,1,1
3,517,1,534,1,1
3,521,1,420,0,1
3,521,2,68,0,1
3,526,1,156,0,1
3,526,2,252,0,1
3,526,1,434,0,1
3,534,1,434,0,1
3,536,1,158,0,1
3,536,2,334,0,1
3,537,1,460,0,1
3,540,1,160,0,1
3,540,2,452,0,1
3,542,1,136,0,1
3,542,2,438,0,1
3,544,2,488,0,1
3,547,2,204,0,1
3,547,1,592,0,1
3,547,2,464,0,1
3,549,1,234,0,1
3,549,2,440,0,1
3,549,1,150,0,1
3,552,1,322,0,1
3,552,2,320,0,1
3,552,1,138,0,1
3,554,1,168,0,1
3,554,2,1226,0,1
3,555,1,464,0,1
3,555,2,366,0,1
3,556,1,248,0,1
3,556,2,714,0,1
3,556,1,104,0,1
3,559,1,130,0,1
3,559,2,540,0,1
3,561,1,326,0,1
3,561,2,784,0,1
3,561,1,482,0,1
3,565,1,370,0,1
3,565,2,912,0,1
3,565,1,766,0,1
3,565,2,1952,0,1
3,565,1,1502,0,1
3,565,2,1310,0,1
3,566,1,472,0,1
3,567,1,350,0,1
3,567,2,472,0,1
3,567,1,158,0,1
3,570,1,232,0,1
3,570,2,406,0,1
3,572,1,120,0,1
3,572,2,396,0,1
3,573,1,230,0,1
3,573,2,708,0,1
3,573,1,552,0,1
3,573,2,450,0,1
3,574,1,194,0,1
3,574,2,398,0,1
3,581,1,242,1,1
3,581,2,502,1,1
3,585,1,156,1,1
3,585,2,436,1,1
3,587,1,248,1,1
3,587,2,136,1,1
3,589,1,180,1,1
3,589,2,374,1,1
3,590,1,280,1,1
3,590,2,350,1,1
3,590,1,74,1,1
3,593,1,114,1,1
3,593,2,196,1,1
3,597,1,456,1,1
3,598,1,416,1,1
3,599,1,220,1,1
3,599,2,626,1,1
3,601,1,454,1,1
3,605,1,174,0,1
3,605,2,426,0,1
3,609,1,434,0,1
3,609,2,360,0,1
3,610,1,326,0,1
3,610,2,392,0,1
3,610,1,94,0,1
3,614,1,490,0,1
3,615,1,256,0,1
3,615,2,348,0,1
3,616,1,194,0,1
3,616,2,520,0,1
3,618,1,222,0,1
3,618,2,544,0,1
3,624,1,162,0,1
3,624,2,482,0,1
3,624,1,306,0,1
3,624,2,64,0,1
3,626,1,140,0,1
3,626,2,354,0,1
3,634,1,192,0,1
3,634,2,452,0,1
3,635,1,344,0,1
3,635,2,412,0,1
3,635,1,60,0,1
3,637,1,142,0,1
3,637,2,332,0,1
3,644,1,132,0,1
3,644,2,414,0,1
3,645,1,182,0,1
3,645,2,492,0,1
3,646,1,186,0,1
3,646,2,474,0,1
3,651,1,562,0,1
3,652,1,428,0,1
3,655,1,274,0,1
3,655,2,372,0,1
3,655,1,330,0,1
3,655,2,806,0,1
3,661,1,174,0,1
3,661,2,550,0,1
3,667,2,216,0,1
3,667,1,416,0,1
3,671,1,272,0,1
3,671,2,318,0,1
3,671,1,548,0,1
3,675,1,140,0,1
3,675,2,482,0,1
3,676,1,154,0,1
3,676,2,606,0,1
3,677,1,146,0,1
3,677,2,538,0,1
3,678,1,496,0,1
3,680,1,224,0,1
3,680,2,456,0,1
3,686,1,140,0,1
3,686,2,418,0,1
3,689,1,252,0,1
3,689,2,1148,0,1
3,689,1,1876,0,1
3,689,2,908,0,1
3,691,1,810,0,1
3,696,1,304,0,1
3,696,2,518,0,1
3,696,1,342,0,1
3,696,2,528,0,1
3,697,1,234,0,1
3,697,2,708,0,1
3,697,1,334,0,1
3,697,2,1132,0,1
3,697,1,468,0,1
3,700,1,260,0,1
3,700,2,446,0,1
3,700,1,190,0,1
3,702,1,192,0,1
3,702,2,1176,0,1
3,702,1,582,0,1
3,703,1,264,0,1
3,703,2,1164,0,1
3,703,1,616,0,1
3,708,1,504,0,1
3,708,2,348,0,1
3,709,1,170,0,1
3,709,2,664,0,1
3,709,1,402,0,1
3,709,2,110,0,1
3,713,1,190,0,1
3,713,2,444,0,1
3,715,1,446,0,1
3,715,2,404,0,1
3,723,1,174,0,1
3,723,2,1010,0,1
3,729,1,266,0,1
3,729,2,398,0,1
3,729,1,218,0,1
3,730,2,124,0,1
3,730,1,428,0,1
3,730,2,464,0,1
3,730,1,238,0,1
3,732,1,238,0,1
3,732,2,1112,0,1
3,732,1,642,0,1
3,734,1,154,0,1
3,734,2,828,0,1
3,734,1,548,0,1
3,736,1,866,0,1
3,737,1,228,0,1
3,737,2,510,0,1
3,737,1,274,0,1
3,740,2,216,0,1
3,740,1,502,0,1
3,741,2,434,0,1
3,741,1,344,0,1
3,741,2,54,0,1
3,748,1,156,0,1
3,748,2,242,0,1
3,748,1,378,0,1
3,749,2,196,0,1
3,749,1,346,0,1
3,749,2,378,0,1
3,751,2,172,0,1
3,751,1,278,0,1
3,751,2,648,0,1
3,752,1,632,0,1
3,755,1,236,0,1
3,755,2,214,0,1
3,756,1,414,0,1
3,758,1,224,0,1
3,758,2,480,0,1
3,759,1,188,0,1
3,759,2,322,0,1
3,760,1,206,0,1
3,760,2,458,0,1
3,762,1,310,0,1
3,762,2,414,0,1
3,762,1,282,0,1
3,766,1,156,0,1
3,766,2,388,0,1
3,769,1,192,1,1
3,769,2,266,1,1
3,769,1,362,1,1
3,771,1,174,1,1
3,771,2,832,1,1
3,774,1,434,1,1
3,774,2,320,1,1
3,775,1,212,1,1
3,775,2,304,1,1
3,776,1,284,1,1
3,776,2,218,1,1
3,779,1,318,1,1
3,779,2,254,1,1
3,783,1,184,1,1
3,783,2,300,1,1
3,791,1,154,1,1
3,791,2,356,1,1
3,792,1,268,1,1
3,792,2,348,1,1
3,793,1,380,1,1
3,795,1,114,1,1
3,795,2,364,1,1
3,796,1,306,1,1
3,796,2,136,1,1
3,802,1,404,1,1
3,802,2,278,1,1
3,806,1,130,1,1
3,806,2,470,1,1
3,806,1,224,1,1
3,809,1,314,1,1
3,809,2,314,1,1
3,811,1,246,1,1
3,811,2,182,1,1
3,813,1,346,1,1
3,813,2,54,1,1
3,814,1,346,1,1
3,814,2,64,1,1
3,815,1,358,1,1
3,815,2,220,1,1
3,818,1,150,1,1
3,818,2,316,1,1
3,822,1,114,1,1
3,822,2,396,1,1
3,826,1,338,1,1
3,826,2,306,1,1
3,832,1,164,1,1
3,832,2,264,1,1
3,833,1,184,1,1
3,833,2,328,1,1
3,834,1,182,1,1
3,834,2,288,1,1
3,835,1,184,1,1
3,835,2,216,1,1
3,836,1,324,1,1
3,837,2,152,1,1
3,837,1,368,1,1
3,841,1,266,1,1
3,841,2,270,1,1
3,843,2,350,1,1
3,844,1,304,1,1
3,845,1,264,1,1
3,846,1,248,0,1
3,846,2,452,0,1
3,846,1,1070,0,1
3,846,2,272,0,1
3,851,1,152,0,1
3,851,2,758,0,1
3,851,1,268,0,1
3,852,1,398,0,1
3,854,1,192,0,1
3,854,2,484,0,1
3,859,1,258,0,1
3,859,2,408,0,1
3,861,1,368,0,1
3,864,1,166,0,1
3,864,2,442,0,1
3,865,1,280,0,1
3,865,2,292,0,1
3,873,1,186,1,1
3,873,2,432,1,1
3,876,1,664,1,1
3,878,1,182,1,1
3,878,2,322,1,1
3,883,1,392,1,1
3,886,1,206,1,1
3,886,2,414,1,1
3,887,1,372,1,1
3,890,1,186,1,1
3,890,2,264,1,1
3,892,1,164,1,1
3,892,2,224,1,1
3,895,1,370,1,1
3,895,2,158,1,1
3,896,1,652,1,1
3,899,1,562,1,1
3,899,2,226,1,1
3,904,1,150,1,1
3,904,2,282,1,1
3,909,1,246,1,1
3,909,2,630,1,1
3,912,1,234,1,1
3,913,1,312,1,1
3,922,1,138,1,1
3,922,2,202,1,1
3,926,2,306,1,1
3,929,1,144,0,1
3,929,2,504,0,1
3,930,1,102,0,1
3,930,2,414,0,1
3,931,1,210,0,1
3,931,2,790,0,1
3,931,1,518,0,1
3,931,2,1326,0,1
3,931,1,426,0,1
3,933,2,86,0,1
3,933,1,420,0,1
3,934,1,172,0,1
3,934,2,260,0,1
3,937,1,224,0,1
3,937,2,312,0,1
3,939,1,294,0,1
3,939,2,366,0,1
3,942,1,440,0,1
3,943,1,108,0,1
3,943,2,182,0,1
3,944,1,364,0,1
3,945,1,80,0,1
3,945,2,230,0,1
3,946,1,284,0,1
3,949,2,272,0,1
3,949,1,602,0,1
3,952,1,290,0,1
3,952,2,172,0,1
3,955,1,142,1,1
3,955,2,162,1,1
3,958,1,242,1,1
3,958,2,458,1,1
3,961,1,194,1,1
3,961,2,622,1,1
3,963,1,148,1,1
3,963,2,294,1,1
3,963,1,480,1,1
3,965,1,148,1,1
3,965,2,336,1,1
3,966,1,348,1,1
3,966,2,450,1,1
3,967,1,434,1,1
3,968,1,130,1,1
3,968,2,730,1,1
3,968,1,306,1,1
3,972,1,502,1,1
3,974,1,310,1,1
3,974,2,586,1,1
3,974,1,132,1,1
3,983,1,434,1,1
3,983,2,408,1,1
3,987,1,320,1,1
3,987,2,328,1,1
3,987,1,320,1,1
3,998,1,164,1,1
3,998,2,394,1,1
3,999,2,408,1,1
3,1004,1,306,1,1
3,1004,2,392,1,1
3,1004,1,262,1,1
3,1006,1,440,1,1
3,1008,1,208,1,1
3,1008,2,492,1,1
3,1009,1,306,1,1
3,1009,2,428,1,1
3,1009,1,482,1,1
3,1012,2,698,0,1
3,1014,1,248,0,1
3,1014,2,392,0,1
3,1017,1,162,0,1
3,1017,2,286,0,1
3,1017,1,242,0,1
3,1020,2,246,0,1
3,1020,1,768,0,1
3,1022,1,194,0,1
3,1022,2,770,0,1
3,1026,1,466,0,1
3,1027,1,252,0,1
3,1027,2,280,0,1
3,1027,1,638,0,1
3,1027,2,410,0,1
3,1029,1,172,0,1
3,1029,2,544,0,1
3,1033,1,164,0,1
3,1033,2,356,0,1
3,1033,1,552,0,1
3,1036,1,214,0,1
3,1036,2,678,0,1
3,1036,1,1222,0,1
3,1036,2,866,0,1
3,1037,1,402,0,1
3,1037,2,612,0,1
3,1044,1,196,1,1
3,1044,2,426,1,1
3,1046,1,216,1,1
3,1046,2,500,1,1
3,1048,1,120,1,1
3,1048,2,272,1,1
3,1049,1,332,1,1
3,1049,2,402,1,1
3,1052,1,310,1,1
3,1052,2,372,1,1
3,1060,1,148,1,1
3,1060,2,396,1,1
3,1061,1,168,1,1
3,1061,2,398,1,1
3,1062,1,178,1,1
3,1062,2,364,1,1
3,1063,1,200,1,1
3,1063,2,1330,1,1
3,1063,1,486,1,1
3,1063,2,598,1,1
3,1067,1,372,0,1
3,1067,2,144,0,1
3,1072,1,174,0,1
3,1072,2,594,0,1
3,1072,1,486,0,1
3,1073,1,164,0,1
3,1073,2,584,0,1
3,1080,1,548,0,1
3,1092,1,294,0,1
3,1092,2,460,0,1
3,1092,1,102,0,1
3,1093,1,214,0,1
3,1093,2,494,0,1
3,1094,1,198,0,1
3,1094,2,340,0,1
3,1097,1,334,1,1
3,1097,2,302,1,1
3,1098,1,292,1,1
3,1098,2,500,1,1
3,1099,1,142,1,1
3,1099,2,360,1,1
3,1101,1,220,1,1
3,1101,2,532,1,1
3,1102,1,380,1,1
3,1102,2,64,1,1
3,1103,1,300,1,1
3,1103,2,446,1,1
3,1104,1,486,1,1
3,1106,1,188,1,1
3,1106,2,626,1,1
3,1106,1,848,1,1
3,1106,2,200,1,1
3,1107,1,364,1,1
3,1107,2,448,1,1
3,1109,1,214,1,1
3,1109,2,488,1,1
3,1109,1,30,1,1
3,1111,1,296,1,1
3,1111,2,372,1,1
3,1111,1,114,1,1
3,1112,1,188,1,1
3,1112,2,370,1,1
3,1113,1,374,1,1
3,1119,1,384,1,1
3,1119,2,228,1,1
3,1120,1,162,1,1
3,1120,2,638,1,1
3,1124,1,142,0,1
3,1124,2,314,0,1
3,1125,1,398,0,1
3,1131,1,396,0,1
3,1132,1,150,0,1
3,1132,2,492,0,1
3,1133,1,140,0,1
3,1133,2,620,0,1
3,1133,1,812,0,1
3,1133,2,160,0,1
3,1135,1,162,0,1
3,1135,2,492,0,1
3,1137,1,374,0,1
3,1137,2,512,0,1
3,1140,1,232,0,1
3,1140,2,1120,0,1
3,1141,1,356,0,1
3,1141,2,3812,0,1
3,1141,1,2476,0,1
3,1142,1,284,0,1
3,1142,2,398,0,1
3,1145,1,260,0,1
3,1145,2,474,0,1
3,1146,1,508,0,1
3,1154,1,396,0,1
3,1154,2,472,0,1
3,1154,1,34,0,1
3,1156,2,176,0,1
3,1156,1,242,0,1
3,1156,2,602,0,1
3,1156,1,1690,0,1
3,1156,2,1088,0,1
3,1158,1,124,0,1
3,1158,2,726,0,1
3,1158,1,350,0,1
3,1158,2,476,0,1
3,1158,1,360,0,1
3,1164,1,242,0,1
3,1164,2,616,0,1
3,1164,1,624,0,1
3,1164,2,158,0,1
3,1165,1,504,0,1
3,1165,2,544,0,1
3,1165,1,232,0,1
3,1169,2,180,0,1
3,1169,1,258,0,1
3,1169,2,488,0,1
3,1170,1,158,0,1
3,1170,2,296,0,1
3,1171,1,352,0,1
3,1173,1,208,0,1
3,1173,2,360,0,1
3,1174,1,382,0,1
3,1175,1,142,0,1
3,1175,2,336,0,1
3,1179,1,144,0,1
3,1179,2,376,0,1
3,1185,1,304,0,1
3,1185,2,464,0,1
3,1185,1,246,0,1
3,1188,1,296,0,1
3,1188,2,580,0,1
3,1188,1,652,0,1
3,1188,2,402,0,1
3,1189,1,308,0,1
3,1189,2,404,0,1
3,1192,1,206,0,1
3,1192,2,552,0,1
3,1194,1,194,0,1
3,1194,2,406,0,1
3,1195,1,192,0,1
3,1195,2,278,0,1
3,1198,1,398,0,1
3,1199,1,170,0,1
3,1199,2,434,0,1
3,1201,1,200,0,1
3,1201,2,348,0,1
3,1206,1,156,0,1
3,1206,2,476,0,1
3,1209,1,114,0,1
3,1209,2,234,0,1
3,1212,1,120,0,1
3,1212,2,266,0,1
3,1212,1,346,0,1
3,1216,1,294,0,1
