parcode,trial,fixItem,fixTime,encF,compE
12,451,1,378,1,0
12,451,2,958,1,0
12,452,1,262,1,0
12,452,2,648,1,0
12,453,1,246,1,0
12,453,2,470,1,0
12,453,1,670,1,0
12,453,2,656,1,0
12,454,2,320,1,0
12,454,1,474,1,0
12,456,2,270,1,0
12,456,1,680,1,0
12,456,2,1200,1,0
12,456,1,568,1,0
12,457,1,306,1,0
12,457,2,394,1,0
12,463,1,294,1,0
12,463,2,540,1,0
12,463,1,556,1,0
12,463,2,468,1,0
12,465,2,230,1,0
12,465,1,388,1,0
12,465,2,824,1,0
12,465,1,582,1,0
12,467,2,522,1,0
12,467,1,450,1,0
12,468,2,214,1,0
12,468,1,588,1,0
12,468,2,616,1,0
12,468,1,556,1,0
12,469,2,388,1,0
12,469,1,588,1,0
12,470,2,266,1,0
12,470,1,940,1,0
12,471,1,370,1,0
12,471,2,562,1,0
12,471,1,596,1,0
12,471,2,628,1,0
12,471,1,170,1,0
12,472,1,644,1,0
12,472,2,392,1,0
12,473,1,250,1,0
12,473,2,516,1,0
12,473,1,512,1,0
12,474,2,234,1,0
12,474,1,1084,1,0
12,474,2,1334,1,0
12,474,1,392,1,0
12,474,1,2196,1,0
12,474,2,1184,1,0
12,474,1,786,1,0
12,474,2,650,1,0
12,474,2,616,1,0
12,474,1,1440,1,0
12,474,2,918,1,0
12,474,1,578,1,0
12,474,2,254,1,0
12,476,2,498,0,0
12,476,1,512,0,0
12,476,2,516,0,0
12,476,1,196,0,0
12,477,2,266,0,0
12,477,1,626,0,0
12,477,2,354,0,0
12,478,2,546,0,0
12,478,1,1296,0,0
12,479,2,260,0,0
12,479,1,1078,0,0
12,479,2,754,0,0
12,480,2,378,0,0
12,480,1,648,0,0
12,480,2,62,0,0
12,481,2,276,0,0
12,481,1,812,0,0
12,481,2,776,0,0
12,482,2,242,0,0
12,482,1,722,0,0
12,482,2,392,0,0
12,483,2,230,0,0
12,483,1,446,0,0
12,483,2,934,0,0
12,483,1,684,0,0
12,483,2,850,0,0
12,484,1,490,0,0
12,484,2,522,0,0
12,484,1,420,0,0
12,484,2,738,0,0
12,485,1,684,0,0
12,485,2,244,0,0
12,486,1,368,0,0
12,486,2,672,0,0
12,487,1,280,0,0
12,487,2,708,0,0
12,487,1,562,0,0
12,488,1,260,0,0
12,488,2,392,0,0
12,488,1,816,0,0
12,488,2,482,0,0
12,488,1,736,0,0
12,488,2,468,0,0
12,489,2,302,0,0
12,489,1,1562,0,0
12,489,2,504,0,0
12,494,2,486,0,0
12,494,1,1192,0,0
12,496,1,250,0,0
12,496,2,514,0,0
12,496,1,754,0,0
12,496,2,212,0,0
12,497,1,708,0,0
12,497,2,740,0,0
12,498,2,274,0,0
12,498,1,360,0,0
12,498,2,1216,0,0
12,498,1,944,0,0
12,501,1,362,0,0
12,501,2,634,0,0
12,501,1,358,0,0
12,502,2,346,0,0
12,502,1,786,0,0
12,502,2,612,0,0
12,502,1,1068,0,0
12,502,2,646,0,0
12,502,1,472,0,0
12,502,2,752,0,0
12,502,1,436,0,0
12,503,2,450,0,0
12,503,1,1276,0,0
12,503,2,416,0,0
12,506,2,264,0,0
12,506,1,604,0,0
12,508,2,236,0,0
12,508,1,552,0,0
12,508,2,466,0,0
12,508,1,146,0,0
12,509,2,276,0,0
12,509,1,438,0,0
12,509,2,228,0,0
12,510,2,258,0,0
12,510,1,604,0,0
12,510,2,1514,0,0
12,510,1,530,0,0
12,513,2,240,0,0
12,513,1,242,0,0
12,514,1,248,0,0
12,514,2,544,0,0
12,514,1,120,0,0
12,518,1,400,0,0
12,518,2,586,0,0
12,518,1,594,0,0
12,518,2,188,0,0
12,519,1,296,0,0
12,519,2,286,0,0
12,519,1,670,0,0
12,519,2,350,0,0
12,519,1,60,0,0
12,521,1,178,0,0
12,521,2,318,0,0
12,521,1,796,0,0
12,521,2,870,0,0
12,521,1,684,0,0
12,521,2,1818,0,0
12,521,1,936,0,0
12,522,1,312,0,0
12,522,2,462,0,0
12,522,1,238,0,0
12,523,1,258,0,0
12,523,2,538,0,0
12,523,1,450,0,0
12,523,2,168,0,0
12,524,1,206,0,0
12,524,2,362,0,0
12,524,1,474,0,0
12,524,2,742,0,0
12,524,1,730,0,0
12,524,2,140,0,0
12,525,1,222,0,0
12,525,2,862,0,0
12,525,1,1022,0,0
12,525,2,534,0,0
12,526,2,210,0,0
12,526,1,684,0,0
12,526,2,116,0,0
12,527,1,268,0,0
12,527,2,366,0,0
12,527,1,452,0,0
12,528,1,258,0,0
12,528,2,518,0,0
12,529,2,198,0,0
12,529,1,392,0,0
12,529,2,358,0,0
12,530,1,840,1,0
12,530,2,786,1,0
12,531,1,710,1,0
12,531,2,1010,1,0
12,531,1,432,1,0
12,533,2,440,1,0
12,533,1,1656,1,0
12,533,2,1974,1,0
12,533,1,1720,1,0
12,533,2,456,1,0
12,534,2,290,1,0
12,534,1,940,1,0
12,534,2,740,1,0
12,535,1,424,1,0
12,535,2,1756,1,0
12,535,1,342,1,0
12,536,1,280,1,0
12,536,2,666,1,0
12,536,1,286,1,0
12,536,2,162,1,0
12,537,1,282,1,0
12,537,2,454,1,0
12,537,1,596,1,0
12,538,1,218,1,0
12,538,2,390,1,0
12,538,1,494,1,0
12,538,2,558,1,0
12,539,1,226,1,0
12,539,2,830,1,0
12,539,1,698,1,0
12,539,2,416,1,0
12,539,1,678,1,0
12,540,1,226,1,0
12,540,2,378,1,0
12,540,1,1420,1,0
12,541,2,240,1,0
12,541,1,422,1,0
12,542,1,238,1,0
12,542,2,654,1,0
12,542,1,248,1,0
12,543,2,248,1,0
12,543,1,560,1,0
12,544,2,224,1,0
12,544,1,398,1,0
12,544,2,1948,1,0
12,544,1,218,1,0
12,545,2,372,1,0
12,545,1,424,1,0
12,546,2,364,1,0
12,546,1,462,1,0
12,546,2,34,1,0
12,547,2,252,1,0
12,547,1,424,1,0
12,547,2,432,1,0
12,548,2,262,1,0
12,548,1,428,1,0
12,548,2,498,1,0
12,550,2,234,1,0
12,550,1,402,1,0
12,550,2,590,1,0
12,553,2,266,1,0
12,553,1,642,1,0
12,553,2,474,1,0
12,554,1,234,1,0
12,554,2,610,1,0
12,554,1,740,1,0
12,554,2,800,1,0
12,554,1,578,1,0
12,555,1,568,1,0
12,555,2,472,1,0
12,555,1,176,1,0
12,558,1,364,1,0
12,558,2,242,1,0
12,559,2,522,1,0
12,559,1,588,1,0
12,559,2,668,1,0
12,560,2,498,1,0
12,560,1,688,1,0
12,560,2,422,1,0
12,561,1,504,1,0
12,561,2,678,1,0
12,563,1,676,1,0
12,563,2,792,1,0
12,563,1,446,1,0
12,564,1,506,1,0
12,564,2,940,1,0
12,564,1,642,1,0
12,564,2,752,1,0
12,564,1,112,1,0
12,565,2,586,1,0
12,565,1,716,1,0
12,566,2,490,1,0
12,566,1,938,1,0
12,570,2,332,1,0
12,570,1,952,1,0
12,570,2,270,1,0
12,571,2,498,1,0
12,571,1,898,1,0
12,571,2,520,1,0
12,571,1,480,1,0
12,572,2,466,1,0
12,572,1,1432,1,0
12,572,2,624,1,0
12,572,1,272,1,0
12,573,2,326,1,0
12,573,1,356,1,0
12,574,2,232,1,0
12,574,1,568,1,0
12,574,2,48,1,0
12,575,2,178,1,0
12,575,1,462,1,0
12,575,2,410,1,0
12,575,1,1402,1,0
12,575,2,616,1,0
12,575,1,922,1,0
12,575,2,1128,1,0
12,576,2,332,1,0
12,576,1,612,1,0
12,576,2,588,1,0
12,578,2,354,1,0
12,578,1,678,1,0
12,579,2,312,1,0
12,579,1,440,1,0
12,580,2,390,1,0
12,580,1,510,1,0
12,580,2,156,1,0
12,581,2,276,1,0
12,581,1,680,1,0
12,581,2,278,1,0
12,582,2,636,1,0
12,584,2,292,1,0
12,584,1,692,1,0
12,584,2,380,1,0
12,584,1,672,1,0
12,586,2,632,1,0
12,586,1,838,1,0
12,586,2,428,1,0
12,586,1,80,1,0
12,587,1,372,1,0
12,587,2,642,1,0
12,588,2,318,1,0
12,588,1,618,1,0
12,588,2,530,1,0
12,588,1,142,1,0
12,589,2,324,1,0
12,589,1,658,1,0
12,589,2,464,1,0
12,589,1,710,1,0
12,589,2,612,1,0
12,590,2,410,1,0
12,590,1,530,1,0
12,591,1,298,1,0
12,591,2,878,1,0
12,591,1,448,1,0
12,591,2,58,1,0
12,593,2,360,1,0
12,593,1,1044,1,0
12,593,2,650,1,0
12,596,2,556,1,0
12,596,1,574,1,0
12,598,2,442,1,0
12,598,1,620,1,0
12,598,2,398,1,0
12,598,1,334,1,0
12,600,2,552,1,0
12,600,1,738,1,0
12,600,2,76,1,0
12,601,2,372,1,0
12,601,1,538,1,0
12,601,2,430,1,0
12,603,1,344,1,0
12,603,2,578,1,0
12,603,1,292,1,0
12,605,2,410,1,0
12,605,1,578,1,0
12,605,2,1134,1,0
12,605,1,1290,1,0
12,610,2,322,1,0
12,610,1,854,1,0
12,610,2,436,1,0
12,610,1,164,1,0
12,614,2,466,0,0
12,614,1,660,0,0
12,614,2,1488,0,0
12,614,1,944,0,0
12,614,2,786,0,0
12,614,1,112,0,0
12,616,2,384,0,0
12,616,1,666,0,0
12,616,2,566,0,0
12,617,2,336,0,0
12,617,1,586,0,0
12,617,2,428,0,0
12,617,1,680,0,0
12,617,2,442,0,0
12,618,2,408,0,0
12,618,1,580,0,0
12,619,1,520,0,0
12,619,2,504,0,0
12,620,1,370,0,0
12,620,2,716,0,0
12,620,1,360,0,0
12,620,2,40,0,0
12,622,2,342,0,0
12,622,1,532,0,0
12,622,2,260,0,0
12,623,2,236,0,0
12,623,1,492,0,0
12,623,2,466,0,0
12,624,1,322,0,0
12,624,2,972,0,0
12,624,1,576,0,0
12,624,2,210,0,0
12,626,2,278,0,0
12,626,1,532,0,0
12,627,1,246,0,0
12,627,2,474,0,0
12,627,1,298,0,0
12,628,1,290,0,0
12,628,2,532,0,0
12,633,1,368,0,0
12,633,2,386,0,0
12,633,1,382,0,0
12,633,2,552,0,0
12,633,1,540,0,0
12,633,2,1360,0,0
12,633,1,316,0,0
12,635,2,308,0,0
12,635,1,440,0,0
12,635,2,384,0,0
12,635,1,264,0,0
12,636,2,262,0,0
12,636,1,938,0,0
12,636,2,348,0,0
12,637,2,170,0,0
12,637,1,490,0,0
12,637,2,376,0,0
12,638,2,298,0,0
12,638,1,374,0,0
12,639,1,232,0,0
12,639,2,486,0,0
12,641,1,334,0,0
12,641,2,564,0,0
12,641,1,50,0,0
12,642,1,648,0,0
12,642,2,304,0,0
12,644,1,314,0,0
12,644,2,834,0,0
12,644,1,452,0,0
12,646,1,300,0,0
12,646,2,502,0,0
12,647,1,468,0,0
12,647,2,662,0,0
12,647,1,664,0,0
12,647,2,442,0,0
12,647,1,186,0,0
12,648,1,556,0,0
12,649,1,254,0,0
12,649,2,376,0,0
12,652,1,224,0,0
12,652,2,430,0,0
12,653,2,182,0,0
12,653,1,180,0,0
12,656,1,302,0,0
12,656,2,340,0,0
12,657,2,238,0,0
12,657,1,392,0,0
12,657,2,346,0,0
12,657,1,96,0,0
12,658,1,178,0,0
12,658,2,186,0,0
12,659,2,1452,0,0
12,659,1,424,0,0
12,659,2,872,0,0
12,660,2,202,0,0
12,660,1,110,0,0
12,661,2,218,0,0
12,661,1,354,0,0
12,663,2,188,0,0
12,663,1,566,0,0
12,663,2,422,0,0
12,665,2,206,0,0
12,665,1,208,0,0
12,666,2,540,0,0
12,666,1,702,0,0
12,667,1,560,0,0
12,667,2,556,0,0
12,668,1,232,0,0
12,668,2,304,0,0
12,669,1,328,0,0
12,669,2,414,0,0
12,670,1,238,0,0
12,670,2,550,0,0
12,670,1,752,0,0
12,670,2,104,0,0
12,672,2,310,0,0
12,672,1,390,0,0
12,673,1,260,0,0
12,673,2,546,0,0
12,674,1,266,0,0
12,674,2,432,0,0
12,675,1,246,0,0
12,675,2,740,0,0
12,676,2,240,0,0
12,676,1,522,0,0
12,676,2,1172,0,0
12,676,1,744,0,0
12,676,2,822,0,0
12,678,1,534,0,0
12,678,2,820,0,0
12,678,1,708,0,0
12,678,2,306,0,0
12,680,1,334,0,0
12,680,2,534,0,0
12,680,1,1054,0,0
12,680,2,816,0,0
12,682,1,264,0,0
12,682,2,660,0,0
12,682,1,1940,0,0
12,682,2,812,0,0
12,685,1,230,0,0
12,685,2,514,0,0
12,685,1,96,0,0
12,685,2,514,0,0
12,685,1,514,0,0
12,685,2,250,0,0
12,686,2,324,0,0
12,686,1,686,0,0
12,686,2,690,0,0
12,687,1,512,0,0
12,687,2,558,0,0
12,687,1,48,0,0
12,690,2,310,0,0
12,690,1,360,0,0
12,691,2,356,0,0
12,691,1,636,0,0
12,691,2,734,0,0
12,691,1,466,0,0
12,693,2,228,0,0
12,693,1,352,0,0
12,693,2,766,0,0
12,693,1,82,0,0
12,694,1,628,0,0
12,694,2,78,0,0
12,695,2,234,0,0
12,695,1,496,0,0
12,695,2,246,0,0
12,696,2,316,0,0
12,696,1,670,0,0
12,696,2,820,0,0
12,697,2,254,0,0
12,697,1,440,0,0
12,697,2,630,0,0
12,700,1,336,0,0
12,700,2,456,0,0
12,700,1,422,0,0
12,703,1,446,0,0
12,703,2,640,0,0
12,703,1,1248,0,0
12,703,2,862,0,0
12,704,1,1668,0,0
12,704,2,1158,0,0
12,704,1,994,0,0
12,707,2,408,0,0
12,707,1,522,0,0
12,707,2,1010,0,0
12,707,1,554,0,0
12,708,1,300,0,0
12,708,2,396,0,0
12,708,1,754,0,0
12,708,2,504,0,0
12,708,1,92,0,0
12,712,1,750,0,0
12,712,2,458,0,0
12,712,1,60,0,0
12,714,1,258,0,0
12,714,2,424,0,0
12,714,1,348,0,0
12,714,2,546,0,0
12,715,1,232,0,0
12,715,2,316,0,0
12,715,1,1094,0,0
12,715,2,304,0,0
12,716,1,258,0,0
12,716,2,650,0,0
12,716,1,342,0,0
12,718,1,242,0,0
12,718,2,210,0,0
12,719,1,504,1,0
12,719,2,670,1,0
12,719,1,270,1,0
12,721,2,422,1,0
12,721,1,560,1,0
12,721,2,562,1,0
12,721,1,966,1,0
12,721,2,4580,1,0
12,723,1,390,1,0
12,723,2,512,1,0
12,723,1,578,1,0
12,723,2,966,1,0
12,723,1,132,1,0
12,724,1,288,1,0
12,724,2,1182,1,0
12,724,1,630,1,0
12,724,2,782,1,0
12,724,1,530,1,0
12,728,1,300,1,0
12,728,2,796,1,0
12,728,1,30,1,0
12,729,1,410,1,0
12,729,2,848,1,0
12,731,1,248,1,0
12,731,2,716,1,0
12,731,1,232,1,0
12,732,1,294,1,0
12,732,2,662,1,0
12,732,1,586,1,0
12,732,2,628,1,0
12,732,1,74,1,0
12,733,1,238,1,0
12,733,2,340,1,0
12,735,1,294,1,0
12,735,2,454,1,0
12,735,1,766,1,0
12,735,2,880,1,0
12,735,1,564,1,0
12,736,1,368,1,0
12,736,2,668,1,0
12,736,1,452,1,0
12,737,1,394,1,0
12,737,2,722,1,0
12,738,2,572,1,0
12,738,1,1118,1,0
12,738,2,766,1,0
12,739,1,444,1,0
12,739,2,530,1,0
12,740,2,214,1,0
12,740,1,412,1,0
12,741,1,314,1,0
12,741,2,708,1,0
12,745,2,212,1,0
12,745,1,152,1,0
12,748,1,394,1,0
12,748,2,634,1,0
12,749,1,298,1,0
12,749,2,728,1,0
12,749,1,126,1,0
12,750,1,322,1,0
12,750,2,638,1,0
12,751,1,250,1,0
12,751,2,302,1,0
12,752,1,200,1,0
12,752,2,326,1,0
12,752,1,190,1,0
12,754,1,272,1,0
12,754,2,194,1,0
12,755,1,252,1,0
12,755,2,380,1,0
12,755,1,370,1,0
12,755,2,466,1,0
12,756,1,224,1,0
12,756,2,416,1,0
12,756,1,132,1,0
12,758,1,252,1,0
12,758,2,926,1,0
12,758,1,194,1,0
12,759,1,218,1,0
12,759,2,530,1,0
12,759,1,238,1,0
12,761,2,306,1,0
12,761,1,554,1,0
12,761,2,140,1,0
12,763,1,326,1,0
12,763,2,148,1,0
12,767,1,312,1,0
12,767,2,376,1,0
12,767,1,558,1,0
12,769,1,526,1,0
12,769,2,676,1,0
12,769,1,212,1,0
12,770,1,254,1,0
12,770,2,512,1,0
12,770,1,1078,1,0
12,770,2,612,1,0
12,770,1,984,1,0
12,771,1,328,1,0
12,771,2,470,1,0
12,773,1,244,1,0
12,773,2,424,1,0
12,774,1,360,1,0
12,774,2,670,1,0
12,774,1,78,1,0
12,775,2,386,1,0
12,775,1,590,1,0
12,775,2,160,1,0
12,777,1,262,1,0
12,777,2,598,1,0
12,777,1,188,1,0
12,778,1,246,1,0
12,778,2,224,1,0
12,779,1,504,1,0
12,779,2,778,1,0
12,779,1,342,1,0
12,780,1,264,1,0
12,780,2,420,1,0
12,781,1,192,1,0
12,781,2,276,1,0
12,788,1,232,1,0
12,788,2,346,1,0
12,788,1,378,1,0
12,788,2,36,1,0
12,789,1,352,1,0
12,789,2,38,1,0
12,790,1,176,1,0
12,790,2,494,1,0
12,792,1,232,1,0
12,792,2,978,1,0
12,792,1,922,1,0
12,792,2,518,1,0
12,794,1,262,1,0
12,794,2,648,1,0
12,794,1,734,1,0
12,794,2,134,1,0
12,799,1,228,1,0
12,799,2,284,1,0
12,802,1,322,0,0
12,802,2,542,0,0
12,802,1,704,0,0
12,802,2,706,0,0
12,803,1,266,0,0
12,803,2,574,0,0
12,803,1,438,0,0
12,804,1,326,0,0
12,804,2,694,0,0
12,804,1,856,0,0
12,804,2,156,0,0
12,805,1,498,0,0
12,805,2,934,0,0
12,808,1,274,0,0
12,808,2,458,0,0
12,808,1,516,0,0
12,808,2,46,0,0
12,810,1,684,0,0
12,810,2,42,0,0
12,812,1,244,0,0
12,812,2,658,0,0
12,813,1,260,0,0
12,813,2,512,0,0
12,813,1,1110,0,0
12,813,2,728,0,0
12,815,1,270,0,0
12,815,2,522,0,0
12,815,1,434,0,0
12,815,2,114,0,0
12,817,1,336,0,0
12,817,2,420,0,0
12,818,1,308,0,0
12,818,2,506,0,0
12,821,1,252,0,0
12,821,2,450,0,0
12,822,1,272,0,0
12,822,2,234,0,0
12,823,1,350,0,0
12,823,2,908,0,0
12,823,1,472,0,0
12,823,2,664,0,0
12,823,1,582,0,0
12,824,1,596,0,0
12,824,2,564,0,0
12,824,1,410,0,0
12,825,1,336,0,0
12,825,2,552,0,0
12,825,1,120,0,0
12,826,1,548,0,0
12,826,2,710,0,0
12,826,1,194,0,0
12,827,1,228,0,0
12,827,2,396,0,0
12,827,1,316,0,0
12,829,1,452,1,0
12,829,2,732,1,0
12,830,1,506,1,0
12,830,2,882,1,0
12,830,1,572,1,0
12,830,2,592,1,0
12,830,1,524,1,0
12,832,1,540,1,0
12,832,2,602,1,0
12,834,1,460,1,0
12,834,2,568,1,0
12,834,1,48,1,0
12,835,1,326,1,0
12,835,2,478,1,0
12,835,1,966,1,0
12,836,1,316,1,0
12,836,2,738,1,0
12,836,1,896,1,0
12,836,2,172,1,0
12,837,1,256,1,0
12,837,2,566,1,0
12,837,1,620,1,0
12,837,2,2190,1,0
12,837,1,916,1,0
12,837,2,586,1,0
12,839,1,282,1,0
12,839,2,370,1,0
12,840,1,284,1,0
12,840,2,574,1,0
12,840,1,512,1,0
12,840,2,558,1,0
12,843,1,408,1,0
12,843,2,442,1,0
12,844,1,336,1,0
12,844,2,420,1,0
12,844,1,576,1,0
12,844,2,538,1,0
12,846,1,222,1,0
12,846,2,514,1,0
12,846,1,416,1,0
12,848,1,508,1,0
12,848,2,836,1,0
12,848,1,34,1,0
12,849,1,330,1,0
12,849,2,550,1,0
12,849,1,1004,1,0
12,852,1,268,1,0
12,852,2,402,1,0
12,852,1,854,1,0
12,852,2,730,1,0
12,853,1,454,1,0
12,853,2,776,1,0
12,853,1,462,1,0
12,855,1,316,1,0
12,855,2,436,1,0
12,855,1,564,1,0
12,855,2,370,1,0
12,856,2,330,1,0
12,856,1,1006,1,0
12,856,2,266,1,0
12,857,2,670,1,0
12,857,1,1204,1,0
12,857,2,1256,1,0
12,858,2,320,1,0
12,858,1,336,1,0
12,860,2,416,1,0
12,860,1,394,1,0
12,861,2,382,1,0
12,861,1,314,1,0
12,862,2,294,1,0
12,862,1,790,1,0
12,863,2,246,1,0
12,863,1,152,1,0
12,865,2,314,1,0
12,865,1,802,1,0
12,866,2,204,1,0
12,866,1,674,1,0
12,866,2,648,1,0
12,866,1,900,1,0
12,870,2,570,1,0
12,871,2,210,1,0
12,871,1,210,1,0
12,872,2,180,1,0
12,872,1,518,1,0
12,872,2,1292,1,0
12,872,1,394,1,0
12,873,2,182,1,0
12,873,1,570,1,0
12,873,2,1076,1,0
12,873,1,540,1,0
12,873,2,182,1,0
12,874,1,260,1,0
12,874,2,1430,1,0
12,874,1,628,1,0
12,874,2,152,1,0
12,875,2,272,1,0
12,875,1,530,1,0
12,876,2,378,1,0
12,876,1,910,1,0
12,877,1,304,1,0
12,877,2,818,1,0
12,877,1,376,1,0
12,877,2,92,1,0
12,879,2,278,1,0
12,879,1,562,1,0
12,879,2,394,1,0
12,879,1,48,1,0
12,880,2,262,1,0
12,880,1,398,1,0
12,880,2,458,1,0
12,881,2,192,1,0
12,881,1,420,1,0
12,881,2,816,1,0
12,881,1,440,1,0
12,881,2,540,1,0
12,882,2,260,1,0
12,882,1,424,1,0
12,882,2,192,1,0
12,884,2,332,0,0
12,884,1,464,0,0
12,884,2,446,0,0
12,885,2,214,0,0
12,885,1,668,0,0
12,885,2,602,0,0
12,885,1,268,0,0
12,889,2,186,0,0
12,889,1,334,0,0
12,892,2,284,0,0
12,892,1,420,0,0
12,892,2,538,0,0
12,894,2,198,0,0
12,894,1,390,0,0
12,894,2,584,0,0
12,896,2,216,0,0
12,896,1,324,0,0
12,897,2,224,0,0
12,897,1,308,0,0
12,897,2,182,0,0
12,902,1,268,0,0
12,902,2,318,0,0
12,903,2,188,0,0
12,903,1,358,0,0
12,905,2,276,0,0
12,905,1,774,0,0
12,906,2,258,0,0
12,906,1,886,0,0
12,906,2,930,0,0
12,906,1,834,0,0
12,908,2,292,0,0
12,908,1,290,0,0
12,909,2,374,0,0
12,909,1,1248,0,0
12,911,1,278,1,0
12,911,2,432,1,0
12,912,2,286,1,0
12,912,1,574,1,0
12,912,2,214,1,0
12,914,2,344,1,0
12,914,1,660,1,0
12,914,2,490,1,0
12,914,1,1014,1,0
12,914,2,110,1,0
12,915,2,286,1,0
12,915,1,576,1,0
12,915,2,426,1,0
12,915,1,56,1,0
12,917,2,212,1,0
12,917,1,466,1,0
12,917,2,298,1,0
12,919,2,264,1,0
12,919,1,146,1,0
12,924,2,236,1,0
12,924,1,668,1,0
12,924,2,706,1,0
12,925,2,262,1,0
12,925,1,372,1,0
12,926,2,326,1,0
12,926,1,708,1,0
12,926,2,62,1,0
12,928,2,390,1,0
12,928,1,1074,1,0
12,928,2,224,1,0
12,930,2,218,1,0
12,930,1,304,1,0
12,931,2,302,1,0
12,931,1,864,1,0
12,932,2,218,1,0
12,932,1,622,1,0
12,932,2,310,1,0
12,933,2,236,1,0
12,933,1,456,1,0
12,934,2,262,1,0
12,934,1,266,1,0
12,935,2,190,1,0
12,935,1,432,1,0
12,935,2,432,1,0
12,935,1,86,1,0
12,936,2,210,1,0
12,936,1,480,1,0
12,936,2,636,1,0
12,937,2,268,1,0
12,937,1,570,1,0
12,937,2,622,1,0
12,938,2,412,0,0
12,938,1,794,0,0
12,938,2,242,0,0
12,940,2,336,0,0
12,940,1,624,0,0
12,940,2,536,0,0
12,941,2,316,0,0
12,941,1,750,0,0
12,941,2,254,0,0
12,942,2,534,0,0
12,942,1,376,0,0
12,943,1,434,0,0
12,943,2,632,0,0
12,944,1,280,0,0
12,944,2,782,0,0
12,944,1,572,0,0
12,946,2,242,0,0
12,946,1,654,0,0
12,946,2,434,0,0
12,947,2,288,0,0
12,947,1,552,0,0
12,947,2,554,0,0
12,947,1,332,0,0
12,948,1,234,0,0
12,948,2,612,0,0
12,950,2,246,0,0
12,950,1,860,0,0
12,951,2,240,0,0
12,951,1,612,0,0
12,951,2,758,0,0
12,951,1,714,0,0
12,952,2,250,0,0
12,952,1,372,0,0
12,952,2,52,0,0
12,957,2,216,0,0
12,957,1,502,0,0
12,959,2,282,0,0
12,959,1,384,0,0
12,959,2,722,0,0
12,959,1,590,0,0
12,960,2,300,0,0
12,960,1,682,0,0
12,960,2,1146,0,0
12,960,1,1228,0,0
12,961,2,324,0,0
12,961,1,464,0,0
12,962,2,478,0,0
12,962,1,574,0,0
12,963,2,282,0,0
12,963,1,798,0,0
12,965,2,212,0,0
12,965,1,312,0,0
12,966,1,670,0,0
12,966,2,372,0,0
12,968,2,760,0,0
12,968,1,460,0,0
12,968,2,622,0,0
12,968,1,516,0,0
12,970,2,238,0,0
12,970,1,524,0,0
12,970,2,322,0,0
12,971,2,276,0,0
12,971,1,408,0,0
12,971,2,420,0,0
12,972,1,1074,0,0
12,972,2,784,0,0
12,972,1,216,0,0
12,973,2,286,0,0
12,973,1,522,0,0
12,973,2,590,0,0
12,976,2,304,0,0
12,976,1,366,0,0
12,976,2,712,0,0
12,976,1,766,0,0
12,977,2,258,0,0
12,977,1,610,0,0
12,977,2,78,0,0
12,979,2,194,0,0
12,979,1,366,0,0
12,982,2,228,0,0
12,982,1,534,0,0
12,982,2,414,0,0
12,983,1,196,0,0
12,983,2,522,0,0
12,983,1,494,0,0
12,983,2,612,0,0
12,983,1,1390,0,0
12,983,2,744,0,0
12,984,2,280,0,0
12,984,1,440,0,0
12,984,2,1410,0,0
12,984,1,1104,0,0
12,984,2,3194,0,0
12,984,1,336,0,0
12,985,2,240,0,0
12,985,1,452,0,0
12,985,2,156,0,0
12,988,2,416,0,0
12,988,1,398,0,0
12,988,2,82,0,0
12,989,2,230,0,0
12,989,1,602,0,0
12,989,2,394,0,0
12,990,2,214,0,0
12,990,1,552,0,0
12,990,2,658,0,0
12,990,1,582,0,0
12,990,2,246,0,0
12,992,2,200,0,0
12,992,1,534,0,0
12,992,2,380,0,0
12,994,2,266,0,0
12,994,1,654,0,0
12,994,2,620,0,0
12,995,1,206,0,0
12,995,2,564,0,0
12,995,1,664,0,0
12,995,2,1726,0,0
12,995,1,354,0,0
12,996,2,254,0,0
12,996,1,978,0,0
12,997,1,256,0,0
12,997,2,668,0,0
12,997,1,510,0,0
12,997,2,1448,0,0
12,997,1,560,0,0
12,998,1,302,0,0
12,998,2,632,0,0
12,998,1,158,0,0
12,999,1,296,0,0
12,999,2,778,0,0
12,999,1,548,0,0
12,1000,1,242,0,0
12,1000,2,346,0,0
12,1000,1,884,0,0
12,1002,2,262,0,0
12,1002,1,406,0,0
12,1002,2,722,0,0
12,1002,1,562,0,0
12,1003,2,254,0,0
12,1003,1,810,0,0
12,1003,2,398,0,0
12,1004,2,254,0,0
12,1004,1,460,0,0
12,1005,2,238,0,0
12,1005,1,386,0,0
12,1005,2,602,0,0
12,1006,2,350,0,0
12,1006,1,688,0,0
12,1006,2,532,0,0
12,1006,1,480,0,0
12,1006,2,720,0,0
12,1009,1,242,0,0
12,1009,2,586,0,0
12,1009,1,404,0,0
12,1009,2,846,0,0
12,1009,1,378,0,0
12,1011,1,214,0,0
12,1011,2,612,0,0
12,1011,1,384,0,0
12,1011,2,466,0,0
12,1011,1,642,0,0
12,1013,1,280,0,0
12,1013,2,850,0,0
12,1013,1,86,0,0
12,1016,1,272,0,0
12,1016,2,524,0,0
12,1016,1,584,0,0
12,1016,2,286,0,0
12,1017,1,356,0,0
12,1017,2,794,0,0
12,1018,2,232,0,0
12,1018,1,584,0,0
12,1018,2,514,0,0
12,1021,2,234,0,0
12,1021,1,476,0,0
12,1021,2,414,0,0
12,1021,1,100,0,0
12,1022,2,290,0,0
12,1022,1,986,0,0
12,1022,2,414,0,0
12,1022,1,122,0,0
